t,d1,d2,x
0,4,1,52.34082574810056
0,4,3,56.348628234663586
0,1,3,52.927984864812686
0,4,2,54.02708992456294
0,3,2,52.729683486296864
0,0,2,49.903495525589236
0,3,0,49.60030374638286
0,2,0,46.48423386358217
0,0,4,48.333608823022026
0,0,1,54.381747710368735
0,4,4,48.362231619598134
0,2,0,49.55026723784272
0,1,2,46.09796559886732
0,2,2,57.988395604649455
0,1,1,49.57715343020671
0,2,2,45.809534722498825
0,2,1,56.45974090280378
0,1,1,51.900710820208026
0,3,1,55.32523232550855
0,4,1,47.542242962467306
0,4,0,51.8984440893406
0,4,4,51.54121127009018
0,1,3,43.74228693997047
0,4,3,54.28744241046516
0,0,3,50.2268133096447
0,2,0,45.50267657936762
0,1,3,50.90890452304475
0,1,0,48.008694420090656
0,0,3,47.87708492541827
0,2,3,52.379861913399125
0,4,3,47.40152898243611
0,1,4,54.542143176090605
0,1,2,48.71277575632224
0,1,0,53.33494558448639
0,1,4,57.27142180205266
0,1,3,53.48276056929025
0,1,1,47.986965962363854
0,0,3,52.184487859138656
0,1,2,49.27496189862225
0,3,3,46.39345947102412
0,2,2,40.47486242306695
0,2,0,50.946512283538844
0,4,0,60.6786866480778
0,1,0,57.56193327716809
0,1,2,57.27091077258459
0,0,2,41.80727348764866
0,3,4,42.044955982617054
0,2,3,46.5303772788346
0,2,4,45.607389422506586
0,4,1,45.962035175684
0,1,0,48.093939443125684
0,0,0,54.04686286705238
0,4,4,51.39915667499524
0,4,4,52.635089886581625
0,4,4,38.16780928139252
0,0,3,52.565230589671444
0,0,2,50.45805895309261
0,1,0,53.131392839857256
0,0,2,46.28179363126323
0,4,3,51.63860166028574
0,1,0,46.1199964820488
0,4,4,37.46598007635191
0,4,4,52.37977785258463
0,2,3,45.49490272560117
0,0,1,50.07281490833369
0,2,3,54.493811287974225
0,2,1,51.6765960902638
0,4,4,54.80333880668416
0,0,1,48.56266099519038
0,4,1,35.03019999528479
0,3,3,56.25228960107928
0,4,1,44.139559258480546
0,4,2,44.82167521682998
0,0,3,53.47906554335027
0,4,4,52.47404354668879
0,4,3,47.71369529210667
0,2,3,41.78218868488645
0,4,4,57.87230823709476
0,0,1,49.84972385744863
0,2,3,44.99517084829599
0,1,0,45.34430313798829
0,1,1,55.36648326284321
0,4,1,48.8190348247675
0,2,3,51.18575088822133
0,3,4,47.08015398544402
0,1,3,54.26857878822158
0,2,1,48.909272358076386
0,1,1,58.82963849493729
0,2,4,51.0457897841833
0,4,3,57.91646138074536
0,2,4,49.19358164170035
0,2,4,46.84519613543326
0,0,0,41.192541679854145
0,4,2,47.206049692610776
0,3,1,44.8789895360665
0,1,2,50.18864326245048
0,2,0,52.36642432590329
0,2,0,49.04095793505739
0,4,4,49.91843199921666
0,0,0,51.094800647253685
0,1,2,45.13560764769326
0,3,1,37.36144354000891
0,2,1,35.2067833557545
0,0,0,53.12446824799864
0,1,4,54.97714130609714
0,1,1,54.95199780675394
0,3,2,60.096989907303914
0,4,2,52.11992778550756
0,1,3,54.01228043023084
0,1,2,48.56276015246685
0,3,3,51.353621829408645
0,2,3,46.491660933738615
0,4,4,51.803096984641016
0,3,2,48.16287999560703
0,2,2,59.47158033447653
0,3,2,62.14131906934095
0,3,0,57.7826967122958
0,3,4,54.05423301754481
0,0,0,47.60219405873106
0,3,3,40.96602144842877
0,2,2,56.61297963074713
0,2,4,42.65227978510617
0,1,3,47.634967770718255
0,0,4,49.44422342371352
0,2,1,49.183393768047594
0,0,1,53.68655456219689
0,1,3,50.348602441992554
0,0,2,50.69537864560225
0,2,4,47.13848157529942
0,4,3,50.97288956507092
0,0,0,52.467475851328025
0,0,0,54.335698203085755
0,4,0,50.20046896578073
0,3,0,45.6229503760914
0,4,0,51.877234961258964
0,3,0,49.42873152539356
0,4,0,47.619173111132085
0,0,3,58.983205667565365
0,3,3,48.751435368069096
0,3,0,43.27194049678749
0,4,0,48.7340767290701
0,0,0,49.91305253686335
0,0,0,45.70927641381123
0,0,0,45.90885400022698
0,3,4,43.94826172285847
0,3,1,40.52117878009475
0,3,2,47.26879387822306
0,0,1,48.360873073619366
0,1,3,52.09070168976668
0,1,2,45.98616079312467
0,3,4,49.375579693080645
0,3,2,51.834836012144265
0,0,1,47.83985669456576
0,0,2,46.7840896941629
0,1,4,48.16541396988152
0,1,0,47.909604693937645
0,4,1,44.44280271130584
0,0,1,57.83120719323321
0,2,3,52.48327941813773
0,4,4,42.364370627138804
0,0,2,58.40467295275248
0,2,1,54.7262128188106
0,2,1,53.96313730078015
0,3,3,49.369908327505
0,3,4,48.29251147318171
0,2,3,55.57507314931594
0,2,1,53.81446349976247
0,4,2,53.593197445978404
0,2,0,60.30432802588378
0,3,3,44.28645622327541
0,3,1,46.63952207364332
0,3,2,52.11931351577191
0,1,4,48.66278475639499
0,4,1,49.39991324275455
0,4,1,55.55953054777123
0,4,2,51.023290142637904
0,1,4,49.12883288207843
0,4,4,46.55033189578031
0,1,1,52.44790240558193
0,1,2,52.96400454041999
0,2,2,46.55292004918751
0,1,1,46.03629348482153
0,0,0,43.45395845621074
0,0,2,53.29973091638796
0,4,0,55.79617173753967
0,0,3,46.764211573411
0,2,1,45.73460156272758
0,0,2,51.265039809546785
0,1,2,43.82509805000167
0,0,4,47.6509140650219
0,3,1,53.189011182962055
0,2,2,50.323037779536946
0,4,4,56.332565140187455
0,3,0,49.982348700326064
0,2,3,47.86798929273048
0,2,0,59.77878981928286
0,2,4,51.684165575631134
0,0,1,50.9710193323416
0,0,1,51.48830779962885
0,3,3,48.77603253140527
0,3,1,44.13988558658174
0,1,4,50.01109361190324
0,1,4,47.15934106864105
0,1,0,49.958421149497056
0,2,4,48.788297817803084
0,4,2,52.03984724966043
0,1,3,47.987024419689796
0,3,1,41.665660925609004
0,4,3,55.53835811127986
0,1,2,55.87139501637549
0,0,0,54.185587928363645
0,1,3,43.97540203667822
0,1,4,54.494860392067494
0,2,0,52.53493612659527
0,2,0,56.32502643345535
0,1,1,52.73991660703934
0,2,2,46.947182357334675
0,0,3,46.33754376040557
0,4,0,46.19693137151911
0,4,2,61.76306398172011
0,2,1,51.61612473859714
0,1,0,49.51273673561202
0,0,0,52.45532874816756
0,0,1,48.004881870294035
0,3,4,57.93043184443448
0,2,3,54.27752589824005
0,3,0,49.19085807990568
0,2,3,57.68036100165782
0,3,4,49.906442200803625
0,1,0,52.2670276374014
0,2,0,52.52226739143231
0,4,1,48.650403397950434
0,2,4,53.915593082952924
0,4,4,49.84475303246596
0,3,0,42.322366702449244
0,3,2,50.870106153460426
0,1,0,47.14575720729553
0,4,0,43.9835431332967
0,1,0,55.06678645499514
0,0,1,45.03717570481595
0,4,4,53.09691075838981
0,2,4,47.49549782384443
0,4,4,49.525626920945214
0,3,4,52.60510155474168
0,1,4,57.45250530756535
0,0,4,49.82895050453176
0,1,2,46.28448303078376
0,0,1,49.49507663596116
0,3,4,56.90168518643029
0,1,0,63.58757352985302
0,2,2,41.66808745058963
0,2,1,46.803063756251866
0,1,2,51.10512070143941
0,1,2,41.94282067707299
0,0,0,38.541930003388735
0,1,3,49.181654117672004
0,0,2,47.45668893141182
0,1,4,56.632391243081635
0,1,2,46.4134212600556
0,4,1,46.613514472560176
0,0,3,48.024804005474195
0,3,3,56.996395909419846
0,2,4,52.06722791871986
0,0,2,54.66689527096218
0,1,1,54.49665408305991
0,2,1,51.02433642445514
0,1,3,48.55061851118393
0,3,3,42.56484711228631
0,0,4,49.88754574195545
0,0,2,46.949953135583286
0,1,0,49.50887433914876
0,1,0,57.121627197208674
0,0,2,42.26639021530375
0,1,0,48.003292286518274
0,0,3,56.1297243591665
0,4,0,50.62383364441572
0,3,1,40.99090128109597
0,0,4,52.11426216460947
0,3,4,48.58483205722264
0,3,0,51.043070294702424
0,4,2,40.678982195686146
0,0,4,51.397458872900735
0,1,2,54.45626604939057
0,1,3,52.38200777847896
0,0,2,55.584929372813306
0,0,2,45.951221866518004
0,3,1,53.458953153094676
0,3,4,47.24462236047943
0,2,4,49.14441738670108
0,3,0,53.62139077794536
0,0,3,49.06854436969458
0,2,2,45.99780313828745
0,3,3,50.867425480330155
0,1,2,38.336144158689976
0,3,4,55.36469919003418
0,3,4,49.972927617642306
0,3,0,46.5467081022705
0,3,4,50.97485018864566
0,4,0,55.76336418902441
0,0,3,53.13886108997228
0,2,4,47.91595799726149
0,0,0,47.50702465789824
0,3,1,47.792276300979076
0,1,4,52.379531339368356
0,2,0,45.002405057957816
0,0,1,49.72178663970381
0,1,3,45.54727953000214
0,3,1,57.57517654004465
0,1,2,47.99396160486562
0,0,0,47.44780272137698
0,2,1,48.21024986683548
0,0,4,45.56161926061019
0,1,2,49.36968828453645
0,1,2,56.05037259301372
0,0,3,51.58163974831664
0,0,1,50.58710414250979
0,0,0,44.75570047216359
0,1,2,54.00321048099397
0,4,1,54.09679339963001
0,0,0,42.88196931489273
0,3,0,50.26513470119002
0,1,2,54.20966652457041
0,4,2,38.09435726065864
0,2,0,51.561629985483954
0,4,0,60.158295055140265
0,2,1,49.33287935691759
0,4,0,54.783374898255005
0,1,3,51.552685627209826
0,3,0,49.859997313996715
0,1,0,50.84908134228169
0,4,0,46.78260302213539
0,4,0,57.34371997084161
0,2,2,54.11171444024752
0,0,2,52.626823714361315
0,1,0,45.292838999627016
0,2,2,51.250610285963205
0,4,0,42.84696841227576
0,4,2,52.20877937762427
0,0,2,43.304043922106814
0,1,1,39.104917322348086
0,4,3,46.71804705493563
0,3,4,58.45262570872446
0,0,4,44.837920417592414
0,0,3,50.05298312823036
0,2,4,47.86748723882449
0,2,0,50.88714367096512
0,2,2,55.50790262520624
0,4,1,43.74795729589714
0,0,0,59.98108504406622
0,1,2,46.22563589195758
0,3,3,47.7520844585348
0,4,2,49.36960210424324
0,4,4,45.415688985171734
0,1,3,47.30674226109198
0,4,1,52.02643674236638
0,1,3,41.551348685351506
0,1,3,44.49164523775865
0,0,0,51.512367712347704
0,4,3,57.971828425953504
0,4,4,42.95382738422026
0,3,0,63.303776540703296
0,1,0,55.53574291451465
0,3,2,51.19521188239242
0,3,2,52.2865817435025
0,3,4,49.09628287630607
0,2,0,40.45069639868055
0,0,2,48.492428705098625
0,1,3,47.02319440504146
0,4,2,50.84257078522555
0,2,4,51.90700495623335
0,2,0,49.901727226713106
0,2,2,50.58599840880407
0,4,0,52.68987537051257
0,2,4,50.15015891762432
0,2,4,46.207520838227005
0,4,1,61.02536388136353
0,0,0,53.82363906485917
0,2,0,57.06262256893218
0,1,1,46.74966604937113
0,0,4,53.92144773235157
0,4,0,53.236117129970594
0,0,3,50.68413188129802
0,0,1,60.72420204005502
0,3,4,47.660167731738305
0,4,3,48.154687047333496
0,0,2,45.847180737058544
0,4,1,52.41477500899352
0,2,4,47.869690117992725
0,4,1,60.018076954988565
0,0,3,54.454262312388856
0,4,0,47.710846358502366
0,3,1,47.66648149548244
0,3,2,52.826636543405336
0,3,4,48.94812178755248
0,4,3,50.32724959849505
0,0,4,44.71810342804733
0,2,2,54.19460152330415
0,1,3,45.427050079256716
0,2,1,34.96293437019031
0,3,0,54.3171528690162
0,0,0,48.41718386572344
0,4,0,56.59066649048506
0,4,3,53.88552133610652
0,0,3,48.135669238057034
0,0,3,45.01226721674798
0,3,1,56.50781504142711
0,3,1,52.90458303109488
0,0,4,49.004007280224435
0,3,0,52.30794815096544
0,1,2,58.44419875430991
0,4,2,45.26154025745647
0,3,4,44.71591740024897
0,3,2,53.16291813718575
0,3,1,48.89814790178509
0,0,2,55.99712330692759
0,1,1,51.14123137522652
0,3,3,53.82431997019127
0,1,4,46.872897983031
0,1,1,50.06142902904166
0,0,3,49.37967696916994
0,3,3,48.22036536453999
0,1,2,52.725639424535686
0,3,3,56.44882174654295
0,3,2,49.290861381177464
0,2,2,49.881083850683474
0,4,4,62.08229175129307
0,3,0,51.56425677858061
0,0,0,56.29187985180105
0,4,2,49.908339590589335
0,0,3,48.54767609451733
0,0,4,55.631877745743374
0,0,0,49.36409808325885
0,2,1,46.50428819900137
0,4,3,52.175158836366975
0,0,1,45.034934720756425
0,2,0,49.63355595464904
0,4,4,49.951622040621885
0,0,4,53.04117562527286
0,0,4,42.68850239205925
0,3,2,51.86700419186992
0,4,4,48.74163403604474
0,1,1,47.22543246001411
0,0,3,51.35226607424108
0,0,3,54.41972218625252
0,0,4,54.740168472758754
0,3,3,41.13388162647068
0,3,2,48.299983225185436
0,3,3,55.40077265656478
0,4,4,52.03837126692837
0,2,0,55.54611758774769
0,4,1,47.45482281549721
0,2,3,50.07733132537564
0,1,1,54.04093191726058
0,4,4,50.72229270219966
0,0,2,52.419122334279734
0,1,1,52.001469810766544
0,0,0,40.71128520799739
0,2,4,50.41650126964725
0,3,2,50.52988935950898
0,2,1,53.976121286523366
0,4,1,50.187652847172195
0,1,2,49.903994624720994
0,1,3,52.85402452373268
0,1,1,46.625004742709336
0,2,0,53.23645947833692
0,4,4,47.11076461666826
0,3,3,52.88411112587634
0,1,2,61.906612786298325
0,3,1,45.55859485402289
0,1,3,49.814598758268076
0,1,4,42.090574955712434
0,2,2,47.298181511399356
0,0,0,54.611903619088785
0,1,0,54.38430539236687
0,0,0,58.411801977361776
0,2,0,52.320843999534745
0,1,2,52.773635265344005
0,4,3,46.261846095514024
0,1,4,49.460153954651474
0,1,3,47.13156092185967
0,4,0,44.033166206929835
0,4,4,51.096287544218946
0,1,0,49.337431075651054
0,3,1,50.147206643161915
0,2,0,46.398686546598114
0,3,1,50.36441077915211
0,1,3,42.77979835416802
0,0,2,55.5378559369566
0,4,4,41.30950285437871
0,4,0,48.43867506667578
0,0,1,52.56340595453487
0,2,2,50.26030161213525
0,2,2,41.62375463955408
0,1,1,47.713834883102464
0,1,2,42.798461889762564
0,4,1,51.63964800415534
0,0,4,38.96002764287519
0,0,3,48.53463804281415
0,3,4,57.62532161035669
0,2,3,46.28159251525023
0,2,1,50.617531612252705
0,1,3,45.22024519576162
0,1,2,46.08424376122893
0,2,2,44.334077286511004
0,3,0,60.551080084473
0,1,1,57.09693771288653
0,1,4,53.73553333062768
0,3,1,49.468487562426766
0,4,0,40.18673724818954
0,2,3,45.82983986682277
0,0,4,59.96918375137818
0,0,4,46.66670122700357
0,0,2,54.881450810691724
0,0,0,45.98489450384683
0,0,4,55.01754927249719
0,4,3,52.192092191681446
0,2,3,55.96615135793023
0,1,4,48.66427766764492
0,0,1,58.26879703064036
0,3,2,49.84953362748574
0,0,4,58.702642739159856
0,4,0,55.98746335625285
0,2,3,48.63454831519546
0,3,0,47.925852860462996
0,0,3,45.400475707927825
0,4,1,54.85768969183724
0,0,2,51.24769679903759
0,0,4,59.93023876736972
0,3,4,51.81614214073162
0,4,2,55.24673625051042
0,2,4,41.068274555709856
0,4,3,52.480319467225506
0,2,4,47.37342300964601
0,2,1,56.0411962417133
0,2,0,53.583475308323706
0,2,3,49.38586027691567
0,4,4,52.73855518262536
0,3,1,44.011927793398144
0,2,4,47.96837424409941
0,1,3,50.854300755830145
0,2,2,47.48811585698002
0,1,3,59.908105325637166
0,0,0,57.47247888105495
0,2,2,56.74341893929524
0,1,1,50.65077256354974
0,2,1,61.29924473436782
0,4,0,55.304009914721654
0,3,0,53.4142192164814
0,0,4,49.01501915901578
0,3,0,49.528844788923855
0,3,2,49.01701571792811
0,4,0,49.92732824348951
0,1,3,47.51143206607212
0,0,2,57.31079287762917
0,3,3,47.31742906666622
0,2,2,49.09536616327377
0,1,0,50.022785133217106
0,0,4,52.8453891984098
0,3,2,53.79318585734014
0,3,0,51.023428574611216
0,1,1,48.6360342069389
0,2,1,55.44261788794293
0,3,1,44.24287303673048
0,4,2,50.33261666573962
0,4,0,42.05962817881353
0,1,4,54.06013335176743
0,0,1,49.736672775141784
0,1,1,50.36430416838361
0,1,0,49.95182098929939
0,0,4,49.11320734155665
0,0,4,54.00683409873916
0,0,2,58.398523105905205
0,2,2,48.61736008651735
0,3,0,47.386316506434305
0,1,2,52.326141416114474
0,4,1,55.03128728167951
0,0,4,44.88099560925967
0,0,4,48.41449741863957
0,0,0,60.795119859626524
0,3,0,50.896825940070194
0,4,2,51.48718985731976
0,1,0,41.09723782386706
0,3,0,51.18294322648824
0,2,1,52.91945030223911
0,4,2,54.34479468802265
0,4,3,49.19035150540466
0,2,1,40.87406881000207
0,1,3,55.26299880970601
0,4,2,46.31653290531721
0,0,2,51.11614180927368
0,1,4,48.9376942466491
0,3,4,55.612438801719364
0,2,0,47.373146554924375
0,0,3,54.21466786101138
0,0,0,47.72613034072853
0,0,2,51.069645243670784
0,3,2,48.23512816569453
0,0,0,47.997374209104244
0,4,3,48.20585685381391
0,0,2,52.671424983367906
0,1,4,55.348606780324566
0,4,4,51.8136880183916
0,0,4,46.90953205534456
0,3,1,53.603115347773965
0,0,4,61.78173802687412
0,3,0,53.94058982972511
0,4,2,49.4477531367508
0,4,2,49.48982879802452
0,4,0,54.964365458764874
0,4,1,54.20831548956872
0,3,2,48.94529073631046
0,1,2,50.297276149814145
0,3,2,50.857286605148126
0,3,2,54.86803049788101
0,0,1,48.731795515590555
0,0,0,47.45463728407591
0,3,1,51.0459760017179
0,2,0,48.023841738904615
0,1,0,53.367236973288705
0,4,1,59.24625482903224
0,4,0,52.70307913457278
0,4,3,60.833036530754704
0,0,0,47.99137088720927
0,0,0,44.747920867738166
0,1,2,47.29499792988954
0,1,2,49.362195031567445
0,3,3,45.67300076263487
0,0,1,46.28031032110564
0,4,1,58.600986943566966
0,3,3,48.234479100688816
0,2,0,56.68243322288349
0,2,0,46.82212045018997
0,1,3,55.37607783001097
0,0,0,50.7772065586298
0,0,0,54.24992089840457
0,2,4,51.439478003095886
0,1,0,56.91579802268102
0,1,1,55.43460273247129
0,0,3,40.42739011931031
0,0,2,46.77668903044456
0,2,4,46.761832885233304
0,4,4,52.93350772916888
0,1,3,49.33486851601792
0,0,1,51.677967158540866
0,1,3,44.68203458551313
0,4,1,55.81218961301221
0,2,1,48.956097896106364
0,4,0,54.98276440333011
0,2,2,52.35466737886474
0,1,1,46.05575589490125
0,3,0,45.49753611678279
0,1,4,42.24682424309432
0,3,3,44.05738759469655
0,1,2,50.231273475743656
0,4,1,48.77648889386149
0,2,2,51.618804575176156
0,1,0,52.907652922345015
0,0,4,49.94153470790541
0,2,4,59.50257610082045
0,4,3,57.548034123251206
0,1,2,55.31263793850127
0,2,4,36.59904974687493
0,0,1,42.53570901620242
0,2,3,63.75207182668638
0,1,2,57.86772042238267
0,0,0,50.59835109554564
0,1,2,51.365318404404704
0,3,4,46.8176423704518
0,2,0,41.636262578506994
0,0,0,46.62837367356958
0,1,3,55.29118289437557
0,3,2,41.67072519756452
0,1,4,55.13725021814299
0,1,1,54.1053620711204
0,2,1,48.36048578242038
0,2,2,47.19395514455573
0,3,3,45.7597403806804
0,2,1,43.86028072714906
0,0,4,46.599857846025905
0,3,3,54.67066652568762
0,2,3,49.57317334393149
0,4,4,46.9626625016985
0,0,3,47.14992864257808
0,1,2,55.77718775534956
0,0,1,41.55949488224837
0,0,1,54.16589218716709
0,0,3,57.538131551663724
0,4,3,59.52199470565175
0,0,4,57.09071602439191
0,4,3,53.35289554741263
0,4,2,48.922601133942685
0,2,3,49.007175322879895
0,4,0,54.31734834146267
0,4,0,48.90697998335463
0,3,3,46.36995468835597
0,4,4,54.372431930113905
0,0,0,55.43487003705782
0,1,2,44.89431835751239
0,4,1,47.50797662819645
0,4,3,50.27509619182888
0,2,0,50.91544199567763
0,2,1,54.063005284015844
0,0,2,54.08063246744706
0,3,4,45.71536554529417
0,4,1,49.07281633516507
0,1,3,54.89828816788356
0,4,1,41.07439052372061
0,3,3,47.85702519201027
0,3,4,56.15212650655133
0,1,0,55.09802448771133
0,0,4,50.97834976080371
0,4,3,45.19581098490239
0,4,1,50.292825349309304
0,2,2,52.98995000002814
0,0,0,44.44655123929515
0,1,0,44.810475800807964
0,4,1,41.48902182296063
0,3,2,51.185855279216796
0,0,0,56.80938613956242
0,3,2,50.6544000867234
0,3,1,57.71198670032195
0,4,3,50.26084863417383
0,1,3,51.64796060544461
0,1,4,48.27427892667912
0,1,3,50.29287065430608
0,4,0,51.26308411761715
0,2,1,50.87032391827432
0,1,0,50.16776148986935
0,3,4,53.49715226788662
0,3,3,57.552564695935175
0,2,1,47.74836543740728
0,0,1,47.818247220693614
0,4,2,56.50349125931773
0,4,2,54.429915858602286
0,3,1,53.391682965661296
0,1,3,53.68177917352911
0,1,4,41.3829872136564
0,2,4,57.28515619344644
0,0,0,54.38733520695872
0,1,0,46.805470320513265
0,1,2,44.96803419134478
0,3,0,47.6965574672355
0,1,1,46.254460182699205
0,4,1,47.709450855948795
0,1,0,50.02804896283083
0,1,1,51.516976970166326
0,0,4,47.02901158557088
0,4,3,55.08222142289319
0,2,1,49.02448312961812
0,4,4,39.87850374306723
0,2,4,54.975098474000426
0,0,1,41.76026423551971
0,0,4,48.54020060197413
0,3,3,47.62860001023488
0,0,0,54.40465915347159
0,1,2,60.193403713705436
0,4,4,49.01164921270338
0,2,2,48.06283939238779
0,4,0,50.88706990622807
0,4,3,42.309894660057665
0,4,2,53.84554055266782
0,4,1,51.180130137943515
0,4,4,50.670165848899295
0,0,4,39.65708342152985
0,4,4,47.78786847015965
0,4,0,48.52844855915933
0,2,3,53.72120074746211
0,4,1,52.650832005622654
0,4,0,50.39840949501832
0,4,1,54.337786904485775
0,1,0,50.60382952426768
0,1,3,52.18191846341038
0,1,1,51.97856233189554
0,4,0,52.30588657842448
0,0,4,53.17721051617901
0,1,4,46.81410017394487
0,3,1,48.471733546165126
0,1,2,52.3257345585291
0,2,2,49.376685546483735
0,0,3,55.91304893086558
0,2,4,49.64324903984807
0,2,1,52.40575927130107
0,1,4,50.18189697601756
0,2,4,47.99191549537586
0,2,2,48.66268347840928
0,0,1,51.69664236790682
0,1,2,52.821537319033446
0,0,0,45.07426673704016
0,4,0,52.68382166938364
0,1,2,54.02558639386458
0,2,2,46.188240826443504
0,1,3,51.77080083901484
0,1,1,55.69813722716914
0,4,1,53.7918185104291
0,0,1,52.40989984556407
0,1,2,52.74660613379337
0,1,4,48.61010318246717
0,3,3,47.29177604093495
0,1,2,44.63547737186582
0,0,2,62.24714975800926
0,3,4,47.523895166718475
0,2,1,45.432681119522506
0,2,1,55.29995324951081
0,1,0,53.25988064230804
0,0,1,44.4488830829622
0,1,1,51.86840893491657
0,2,3,55.91209042301898
0,1,2,55.216099381720724
0,1,1,49.09448930617667
0,2,0,51.52890232163064
0,2,0,57.76860554838758
0,3,4,48.387591467087766
0,3,4,51.708941781742645
0,0,3,46.18614127381438
0,0,0,51.938784693335094
0,2,4,47.04741683569251
0,0,2,65.63116495195236
0,0,1,49.681646376159705
0,3,1,51.47430649830852
0,2,1,54.428830188369986
0,3,1,43.040499023760866
0,1,2,39.62023929637277
0,2,4,60.0698000515176
0,4,0,52.59075266775935
0,0,0,51.09625124033432
0,0,3,47.704853908356945
0,2,3,46.336562059804926
0,4,4,49.628245455480425
0,2,3,51.38851555060857
0,0,3,49.70500218900622
0,0,3,53.8579384621717
0,2,2,49.206361249492986
0,1,2,47.189676622392454
0,3,1,51.78865744769678
0,2,1,51.77654761050974
0,1,1,58.804489504013205
0,4,3,51.943726801545026
0,0,3,51.434624824166534
0,0,2,42.471099758443856
0,2,0,50.67678471374513
0,4,4,44.30650164792612
0,2,4,41.32393463852781
0,3,4,44.51395887986195
0,2,0,45.53719682549961
0,0,4,55.045005401698376
0,0,4,52.20836855747333
0,1,3,49.052173751749535
0,3,4,52.54324415384829
0,1,4,56.074549928303774
0,3,1,47.17647283895754
0,0,3,55.306258085354415
0,2,2,49.71066979227276
0,0,3,51.85408774162892
0,1,4,49.729079139407325
0,1,0,59.112612836542525
0,2,1,51.51393362973326
0,4,2,55.1191977619518
0,0,3,39.95730513527756
0,1,1,50.24095857426903
0,4,2,51.94865065021807
